basin_id,basin_label,airport_code,latitude,longitude,country_id,country_name,country_iso3,region_id,region_label,continent_id,continent_label,hemisphere_id,hemisphere_label
528,UdonThani,UTH,17.3864,102.7883,204,Thailand,THA,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
529,U-Tapao,UTP,12.6797,101.005,204,Thailand,THA,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
530,KoSamui,USM,9.5503,100.0625,204,Thailand,THA,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
531,ChiangMai,CNX,18.7714,98.9628,204,Thailand,THA,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
532,Narathiwat,NAW,6.5233,101.7447,204,Thailand,THA,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
533,Trang,TST,7.5086,99.6158,204,Thailand,THA,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
534,MaeSot,MAQ,16.6997,98.5436,204,Thailand,THA,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
535,SuratThani,URT,9.1361,99.1392,204,Thailand,THA,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
536,HatYai,HDY,6.9328,100.395,204,Thailand,THA,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
537,UbonRatchathani,UBP,15.2514,104.8703,204,Thailand,THA,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
538,Bangkok,BKK,13.6858,100.7489,204,Thailand,THA,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
539,RoiEt,ROI,16.1167,103.7739,204,Thailand,THA,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
540,HuaHin,HHQ,12.6303,99.9533,204,Thailand,THA,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
541,NakhonPhanom,KOP,17.3853,104.6419,204,Thailand,THA,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
542,MaeHongSon,HGN,19.3017,97.975,204,Thailand,THA,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
543,Lampang,LPT,18.2722,99.5042,204,Thailand,THA,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
544,Buriram,BFV,15.2267,103.2511,204,Thailand,THA,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
545,ChiangRai,CEI,19.9522,99.8831,204,Thailand,THA,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
546,Phitsanulok,PHS,16.7831,100.2792,204,Thailand,THA,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
547,Ranong,UNN,9.7775,98.5856,204,Thailand,THA,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
548,Sukhothai,THS,17.2378,99.8183,204,Thailand,THA,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
549,Phuket,HKT,8.1122,98.3053,204,Thailand,THA,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
550,Nan,NNT,18.8078,100.7833,204,Thailand,THA,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
551,SaoTome,TMS,0.3781,6.7122,192,São Tomé and Principe,STP,9,Middle Africa,0,Africa,1,Tropical hemisphere
552,MaheIsland,SEZ,-4.6744,55.5219,199,Seychelles,SYC,4,Eastern Africa,0,Africa,1,Tropical hemisphere
553,Bhairawa,BWA,27.5058,83.4164,159,Nepal,NPL,17,Southern Asia,1,Asia,0,Northern hemisphere
554,Jomsom,JMO,28.7806,83.7231,159,Nepal,NPL,17,Southern Asia,1,Asia,0,Northern hemisphere
555,Dolpa,DOP,28.9856,82.8189,159,Nepal,NPL,17,Southern Asia,1,Asia,0,Northern hemisphere
556,Janakpur,JKR,26.7089,85.9242,159,Nepal,NPL,17,Southern Asia,1,Asia,0,Northern hemisphere
557,Simikot,IMK,29.9708,81.8181,159,Nepal,NPL,17,Southern Asia,1,Asia,0,Northern hemisphere
558,Dhangarhi,DHI,28.7547,80.5825,159,Nepal,NPL,17,Southern Asia,1,Asia,0,Northern hemisphere
559,Simara,SIF,27.1594,84.98,159,Nepal,NPL,17,Southern Asia,1,Asia,0,Northern hemisphere
560,Lukla,LUA,27.6867,86.7294,159,Nepal,NPL,17,Southern Asia,1,Asia,0,Northern hemisphere
561,Nepalganj,KEP,28.1036,81.6669,159,Nepal,NPL,17,Southern Asia,1,Asia,0,Northern hemisphere
562,Surkhet,SKH,28.5861,81.6358,159,Nepal,NPL,17,Southern Asia,1,Asia,0,Northern hemisphere
563,Jumla,JUM,29.2744,82.1936,159,Nepal,NPL,17,Southern Asia,1,Asia,0,Northern hemisphere
564,Tumlingtar,TMI,27.3167,87.1933,159,Nepal,NPL,17,Southern Asia,1,Asia,0,Northern hemisphere
565,Bharatpur,BHR,27.6781,84.4281,159,Nepal,NPL,17,Southern Asia,1,Asia,0,Northern hemisphere
566,Kathmandu,KTM,27.6967,85.3592,159,Nepal,NPL,17,Southern Asia,1,Asia,0,Northern hemisphere
567,Biratnagar,BIR,26.4825,87.2667,159,Nepal,NPL,17,Southern Asia,1,Asia,0,Northern hemisphere
568,Bhadrapur,BDP,26.5706,88.0803,159,Nepal,NPL,17,Southern Asia,1,Asia,0,Northern hemisphere
569,Pokhara,PKR,28.2006,83.9814,159,Nepal,NPL,17,Southern Asia,1,Asia,0,Northern hemisphere
570,ChristmasIsland,XCH,-10.4506,105.6903,51,Christmas Island,CXR,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
571,Houeisay,HOE,20.2581,100.4372,118,Lao PDR,LAO,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
572,Savannakhet,ZVK,16.5608,104.7639,118,Lao PDR,LAO,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
573,LuangNamtha,LXG,20.9622,101.4031,118,Lao PDR,LAO,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
574,MuangXay,ODY,20.6828,101.9939,118,Lao PDR,LAO,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
575,Vientiane,VTE,17.9883,102.5633,118,Lao PDR,LAO,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
576,Phonsavan,XKH,19.45,103.1583,118,Lao PDR,LAO,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
577,LuangPrabang,LPQ,19.8978,102.1608,118,Lao PDR,LAO,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
578,Pakse,PKZ,15.1319,105.7814,118,Lao PDR,LAO,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
579,Aden,ADE,12.8294,45.0289,228,Yemen,YEM,20,Western Asia,1,Asia,1,Tropical hemisphere
580,Hodeidah,HOD,14.7531,42.9764,228,Yemen,YEM,20,Western Asia,1,Asia,1,Tropical hemisphere
581,Mukalla,RIY,14.6628,49.375,228,Yemen,YEM,20,Western Asia,1,Asia,1,Tropical hemisphere
582,Sayun,GXF,15.9661,48.7883,228,Yemen,YEM,20,Western Asia,1,Asia,1,Tropical hemisphere
583,Sanaa,SAH,15.4764,44.2197,228,Yemen,YEM,20,Western Asia,1,Asia,1,Tropical hemisphere
584,Socotra,SCT,12.6306,53.9058,228,Yemen,YEM,20,Western Asia,1,Asia,1,Tropical hemisphere
585,Taizz,TAI,13.6858,44.1392,228,Yemen,YEM,20,Western Asia,1,Asia,1,Tropical hemisphere
586,Ataq,AXK,14.5522,46.8256,228,Yemen,YEM,20,Western Asia,1,Asia,1,Tropical hemisphere
587,AlGhaydah,AAY,16.1936,52.1731,228,Yemen,YEM,20,Western Asia,1,Asia,1,Tropical hemisphere
588,Dipolog,DPL,8.6042,123.3425,166,Philippines,PHL,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
589,Jolo,JOL,6.0536,121.0111,166,Philippines,PHL,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
590,Marinduque,MRQ,13.3333,121.85,166,Philippines,PHL,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
591,Dumaguete,DGT,9.3344,123.3,166,Philippines,PHL,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
592,Tuguegarao,TUG,17.6417,121.7336,166,Philippines,PHL,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
593,Cauayan,CYZ,16.9289,121.7553,166,Philippines,PHL,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
594,Pagadian,PAG,7.83,123.4611,166,Philippines,PHL,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
595,Virac,VRC,13.5772,124.2056,166,Philippines,PHL,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
596,Manila,MNL,14.5086,121.0194,166,Philippines,PHL,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
597,Caticlan,MPH,11.9244,121.9542,166,Philippines,PHL,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
598,Surigao,SUG,9.7608,125.4811,166,Philippines,PHL,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
599,Basco,BSO,20.4514,121.98,166,Philippines,PHL,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
600,Zamboanga,ZAM,6.9225,122.0597,166,Philippines,PHL,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
601,Ilo-Ilo,ILO,10.7131,122.5453,166,Philippines,PHL,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
602,Kalibo,KLO,11.6844,122.3811,166,Philippines,PHL,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
603,Ozamis,OZC,8.1786,123.8417,166,Philippines,PHL,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
604,Coron,USU,12.1215,120.1,166,Philippines,PHL,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
605,SangaSanga,SGS,5.0456,119.7428,166,Philippines,PHL,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
606,Tagbilaran,TAG,9.6603,123.8542,166,Philippines,PHL,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
607,Tacloban,TAC,11.2275,125.0278,166,Philippines,PHL,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
608,PuertoPrincesa,PPS,9.7422,118.7586,166,Philippines,PHL,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
609,Legaspi,LGP,13.1572,123.7344,166,Philippines,PHL,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
610,GeneralSantos,GES,6.1064,125.2353,166,Philippines,PHL,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
611,SanJose(PH),SJI,12.3614,121.0467,166,Philippines,PHL,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
612,Laoag,LAO,18.1781,120.5314,166,Philippines,PHL,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
613,Cotabato,CBO,7.1653,124.2097,166,Philippines,PHL,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
614,DelCarmen,IAO,9.8592,126.0153,166,Philippines,PHL,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
615,Cebu,CEB,10.3075,123.9794,166,Philippines,PHL,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
616,Angeles,CRK,15.1861,120.5603,166,Philippines,PHL,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
617,Catarman,CRM,12.5025,124.6358,166,Philippines,PHL,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
618,Naga,WNP,13.585,123.2703,166,Philippines,PHL,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
619,Davao,DVO,7.1253,125.6456,166,Philippines,PHL,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
620,Butuan,BXU,8.9506,125.4814,166,Philippines,PHL,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
621,Masbate,MBT,12.3689,123.6294,166,Philippines,PHL,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
622,Bacolod,BCD,10.7767,123.0192,166,Philippines,PHL,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
623,Camiguin,CGM,9.2536,124.7069,166,Philippines,PHL,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
624,CagayandeOro,CGY,8.6125,124.4569,166,Philippines,PHL,15,South-Eastern Asia,1,Asia,1,Tropical hemisphere
625,George,GRJ,-34.0056,22.3789,229,South Africa,ZAF,16,Southern Africa,0,Africa,2,Southern hemisphere
626,Johannesburg,JNB,-26.1392,28.2461,229,South Africa,ZAF,16,Southern Africa,0,Africa,2,Southern hemisphere
627,RichardsBay,RCB,-28.7411,32.0922,229,South Africa,ZAF,16,Southern Africa,0,Africa,2,Southern hemisphere
628,Nelspruit,MQP,-25.3831,31.1056,229,South Africa,ZAF,16,Southern Africa,0,Africa,2,Southern hemisphere
629,Polokwane,PTG,-23.8453,29.4586,229,South Africa,ZAF,16,Southern Africa,0,Africa,2,Southern hemisphere
630,Upington,UTN,-28.3992,21.2603,229,South Africa,ZAF,16,Southern Africa,0,Africa,2,Southern hemisphere
631,Umtata,UTT,-31.5478,28.6742,229,South Africa,ZAF,16,Southern Africa,0,Africa,2,Southern hemisphere
632,EastLondon,ELS,-33.0356,27.8258,229,South Africa,ZAF,16,Southern Africa,0,Africa,2,Southern hemisphere
633,Hoedspruit,HDS,-24.3486,30.9469,229,South Africa,ZAF,16,Southern Africa,0,Africa,2,Southern hemisphere
634,Pietermaritzburg,PZB,-29.6489,30.3986,229,South Africa,ZAF,16,Southern Africa,0,Africa,2,Southern hemisphere
635,CapeTown,CPT,-33.9647,18.6017,229,South Africa,ZAF,16,Southern Africa,0,Africa,2,Southern hemisphere
636,SunCity,NTY,-25.3339,27.1733,229,South Africa,ZAF,16,Southern Africa,0,Africa,2,Southern hemisphere
637,Bloemfontein,BFN,-29.0928,26.3025,229,South Africa,ZAF,16,Southern Africa,0,Africa,2,Southern hemisphere
638,Phalaborwa,PHW,-23.9369,31.1561,229,South Africa,ZAF,16,Southern Africa,0,Africa,1,Tropical hemisphere
639,Durban,DUR,-29.6144,31.1164,229,South Africa,ZAF,16,Southern Africa,0,Africa,2,Southern hemisphere
640,Kimberley,KIM,-28.8028,24.7653,229,South Africa,ZAF,16,Southern Africa,0,Africa,2,Southern hemisphere
641,PortElizabeth,PLZ,-33.985,25.6172,229,South Africa,ZAF,16,Southern Africa,0,Africa,2,Southern hemisphere
642,Ulundi,ULD,-28.3206,31.4167,229,South Africa,ZAF,16,Southern Africa,0,Africa,2,Southern hemisphere
643,Kiritimati,CXI,1.9864,-157.3542,113,Kiribati,KIR,8,Micronesia,4,Oceania,1,Tropical hemisphere
644,Tarawa,TRW,1.38,173.1467,113,Kiribati,KIR,8,Micronesia,4,Oceania,1,Tropical hemisphere
645,StMaarten,SXM,18.0408,-63.1089,198,St. Maarten,SXM,1,Caribbean,3,North America,1,Tropical hemisphere
646,PortGentil,POG,-0.7117,8.7544,74,Gabon,GAB,9,Middle Africa,0,Africa,1,Tropical hemisphere
647,Libreville,LBV,0.4586,9.4122,74,Gabon,GAB,9,Middle Africa,0,Africa,1,Tropical hemisphere
648,StCroixIsland,STX,17.7019,-64.7986,223,Virgin Islands (U.S.),VIR,1,Caribbean,3,North America,1,Tropical hemisphere
649,StThomasIsland,STT,18.3372,-64.9733,223,Virgin Islands (U.S.),VIR,1,Caribbean,3,North America,1,Tropical hemisphere
650,Kamishly,KAC,37.0206,41.1914,200,Syria,SYR,20,Western Asia,1,Asia,0,Northern hemisphere
651,Latakia,LTK,35.4011,35.9486,200,Syria,SYR,20,Western Asia,1,Asia,0,Northern hemisphere
652,Aleppo,ALP,36.1806,37.2244,200,Syria,SYR,20,Western Asia,1,Asia,0,Northern hemisphere
653,Damascus,DAM,33.4106,36.5142,200,Syria,SYR,20,Western Asia,1,Asia,0,Northern hemisphere
654,Managua,MGA,12.1414,-86.1681,155,Nicaragua,NIC,2,Central America,3,North America,1,Tropical hemisphere
655,Malta,MLA,35.8575,14.4775,137,Malta,MLT,18,Southern Europe,2,Europe,0,Northern hemisphere
656,Ust-Kamenogorsk,UKK,50.0367,82.4936,109,Kazakhstan,KAZ,3,Central Asia,1,Asia,0,Northern hemisphere
657,Aktau,SCO,43.86,51.0919,109,Kazakhstan,KAZ,3,Central Asia,1,Asia,0,Northern hemisphere
658,Kyzylorda,KZO,44.7075,65.5922,109,Kazakhstan,KAZ,3,Central Asia,1,Asia,0,Northern hemisphere
659,Aktobe,AKX,50.2458,57.2067,109,Kazakhstan,KAZ,3,Central Asia,1,Asia,0,Northern hemisphere
660,Pavlodar,PWQ,52.195,77.0739,109,Kazakhstan,KAZ,3,Central Asia,1,Asia,0,Northern hemisphere
661,Zaysan,SZI,47.4875,84.8864,109,Kazakhstan,KAZ,3,Central Asia,1,Asia,0,Northern hemisphere
662,Astana,TSE,51.0231,71.4669,109,Kazakhstan,KAZ,3,Central Asia,1,Asia,0,Northern hemisphere
663,Atyrau,GUW,47.1219,51.8214,109,Kazakhstan,KAZ,3,Central Asia,1,Asia,0,Northern hemisphere
664,Uralsk,URA,51.1511,51.5417,109,Kazakhstan,KAZ,3,Central Asia,1,Asia,0,Northern hemisphere
665,Kostanay,KSN,53.2069,63.5503,109,Kazakhstan,KAZ,3,Central Asia,1,Asia,0,Northern hemisphere
666,Zhezkazgan,DZN,47.71,67.7403,109,Kazakhstan,KAZ,3,Central Asia,1,Asia,0,Northern hemisphere
667,Karaganda,KGF,49.6708,73.3344,109,Kazakhstan,KAZ,3,Central Asia,1,Asia,0,Northern hemisphere
668,Almaty,ALA,43.3533,77.0422,109,Kazakhstan,KAZ,3,Central Asia,1,Asia,0,Northern hemisphere
669,Kokshetau,KOV,53.3292,69.5947,109,Kazakhstan,KAZ,3,Central Asia,1,Asia,0,Northern hemisphere
670,Taraz,DMB,42.8536,71.3036,109,Kazakhstan,KAZ,3,Central Asia,1,Asia,0,Northern hemisphere
671,Semey,PLX,50.3514,80.2344,109,Kazakhstan,KAZ,3,Central Asia,1,Asia,0,Northern hemisphere
672,Petropavlovsk(KZ),PPK,54.7744,69.1839,109,Kazakhstan,KAZ,3,Central Asia,1,Asia,0,Northern hemisphere
673,Shymkent,CIT,42.3642,69.4789,109,Kazakhstan,KAZ,3,Central Asia,1,Asia,0,Northern hemisphere
674,GrandTurk,GDT,21.4453,-71.1453,201,Turks and Caicos Islands,TCA,1,Caribbean,3,North America,1,Tropical hemisphere
675,Providenciales,PLS,21.7736,-72.2658,201,Turks and Caicos Islands,TCA,1,Caribbean,3,North America,1,Tropical hemisphere
676,MaupitiIsland,MAU,-16.4264,-152.2436,174,French Polynesia,PYF,13,Polynesia,4,Oceania,1,Tropical hemisphere
677,Rimatara,RMT,-22.6375,-152.8053,174,French Polynesia,PYF,13,Polynesia,4,Oceania,1,Tropical hemisphere
678,Tubuai,TUB,-23.3653,-149.5242,174,French Polynesia,PYF,13,Polynesia,4,Oceania,1,Tropical hemisphere
679,Fakahina,FHZ,-15.9922,-140.1647,174,French Polynesia,PYF,13,Polynesia,4,Oceania,1,Tropical hemisphere
680,Kaukura,KKR,-15.6633,-146.8847,174,French Polynesia,PYF,13,Polynesia,4,Oceania,1,Tropical hemisphere
681,Raivavae,RVV,-23.8853,-147.6619,174,French Polynesia,PYF,13,Polynesia,4,Oceania,2,Southern hemisphere
682,Totegegie,GMR,-23.08,-134.8903,174,French Polynesia,PYF,13,Polynesia,4,Oceania,1,Tropical hemisphere
683,Nukutavake,NUK,-19.285,-138.7697,174,French Polynesia,PYF,13,Polynesia,4,Oceania,1,Tropical hemisphere
684,Hao,HOI,-18.0747,-140.9458,174,French Polynesia,PYF,13,Polynesia,4,Oceania,1,Tropical hemisphere
685,Takaroa,TKX,-14.4558,-145.0244,174,French Polynesia,PYF,13,Polynesia,4,Oceania,1,Tropical hemisphere
686,HivaOa,AUQ,-9.7689,-139.0114,174,French Polynesia,PYF,13,Polynesia,4,Oceania,1,Tropical hemisphere
687,RangiroaIsland,RGI,-14.9542,-147.6608,174,French Polynesia,PYF,13,Polynesia,4,Oceania,1,Tropical hemisphere
688,Tureia,ZTA,-20.7806,-138.5675,174,French Polynesia,PYF,13,Polynesia,4,Oceania,1,Tropical hemisphere
689,Rurutu,RUR,-22.4342,-151.3606,174,French Polynesia,PYF,13,Polynesia,4,Oceania,1,Tropical hemisphere
690,Makemo,MKP,-16.5839,-143.6583,174,French Polynesia,PYF,13,Polynesia,4,Oceania,1,Tropical hemisphere
691,Tatakoto,TKV,-17.3556,-138.4486,174,French Polynesia,PYF,13,Polynesia,4,Oceania,1,Tropical hemisphere
692,BoraBora,BOB,-16.4444,-151.7514,174,French Polynesia,PYF,13,Polynesia,4,Oceania,1,Tropical hemisphere
693,Reao,REA,-18.4661,-136.4394,174,French Polynesia,PYF,13,Polynesia,4,Oceania,1,Tropical hemisphere
694,Katiu,KXU,-16.3394,-144.4031,174,French Polynesia,PYF,13,Polynesia,4,Oceania,1,Tropical hemisphere
695,Arutua,AXR,-15.2483,-146.6167,174,French Polynesia,PYF,13,Polynesia,4,Oceania,1,Tropical hemisphere
696,Tikehau,TIH,-15.1197,-148.2308,174,French Polynesia,PYF,13,Polynesia,4,Oceania,1,Tropical hemisphere
697,Napuka,NAU,-14.1769,-141.2672,174,French Polynesia,PYF,13,Polynesia,4,Oceania,1,Tropical hemisphere
698,Manihi,XMH,-14.4367,-146.07,174,French Polynesia,PYF,13,Polynesia,4,Oceania,1,Tropical hemisphere
699,Fakarava,FAV,-16.0542,-145.6569,174,French Polynesia,PYF,13,Polynesia,4,Oceania,1,Tropical hemisphere
700,Faaite,FAC,-16.6867,-145.3297,174,French Polynesia,PYF,13,Polynesia,4,Oceania,1,Tropical hemisphere
701,Vahitahi,VHZ,-18.7797,-138.8533,174,French Polynesia,PYF,13,Polynesia,4,Oceania,1,Tropical hemisphere
702,Hikueru,HHZ,-17.5481,-142.6133,174,French Polynesia,PYF,13,Polynesia,4,Oceania,1,Tropical hemisphere
703,Raroia,RRR,-16.045,-142.4769,174,French Polynesia,PYF,13,Polynesia,4,Oceania,1,Tropical hemisphere
704,UaPou,UAP,-9.3475,-140.0797,174,French Polynesia,PYF,13,Polynesia,4,Oceania,1,Tropical hemisphere
705,UaHuka,UAH,-8.9361,-139.555,174,French Polynesia,PYF,13,Polynesia,4,Oceania,1,Tropical hemisphere
706,Pukarua,PUK,-18.2961,-137.0158,174,French Polynesia,PYF,13,Polynesia,4,Oceania,1,Tropical hemisphere
707,Mataiva,MVT,-14.8697,-148.7131,174,French Polynesia,PYF,13,Polynesia,4,Oceania,1,Tropical hemisphere
708,NukuHiva,NHV,-8.7956,-140.2289,174,French Polynesia,PYF,13,Polynesia,4,Oceania,1,Tropical hemisphere
709,Fangatau,FGU,-15.82,-140.8858,174,French Polynesia,PYF,13,Polynesia,4,Oceania,1,Tropical hemisphere
710,Anaa,AAA,-17.3525,-145.51,174,French Polynesia,PYF,13,Polynesia,4,Oceania,1,Tropical hemisphere
711,Niau,NIU,-16.1208,-146.3736,174,French Polynesia,PYF,13,Polynesia,4,Oceania,1,Tropical hemisphere
712,Tahiti,PPT,-17.5539,-149.6072,174,French Polynesia,PYF,13,Polynesia,4,Oceania,1,Tropical hemisphere
713,Aratika,RKA,-15.4853,-145.4678,174,French Polynesia,PYF,13,Polynesia,4,Oceania,1,Tropical hemisphere
714,PukaPuka,PKP,-14.8094,-138.8128,174,French Polynesia,PYF,13,Polynesia,4,Oceania,1,Tropical hemisphere
715,Niue,IUE,-19.0778,-169.9267,156,Niue,NIU,13,Polynesia,4,Oceania,1,Tropical hemisphere
716,Dominica,DOM,15.5469,-61.3,58,Dominica,DMA,1,Caribbean,3,North America,1,Tropical hemisphere
717,Cotonou,COO,6.3572,2.3844,16,Benin,BEN,19,Western Africa,0,Africa,1,Tropical hemisphere
718,Cayenne,CAY,4.8197,-52.3606,89,French Guiana,GUF,14,South America,5,South America,1,Tropical hemisphere
719,Liege,LGG,50.6375,5.4433,15,Belgium,BEL,21,Western Europe,2,Europe,0,Northern hemisphere
720,Brussels,BRU,50.9014,4.4844,15,Belgium,BEL,21,Western Europe,2,Europe,0,Northern hemisphere
721,Oostende,OST,51.1997,2.8753,15,Belgium,BEL,21,Western Europe,2,Europe,0,Northern hemisphere
722,Montserrat,MNI,16.7914,-62.1942,144,Montserrat,MSR,1,Caribbean,3,North America,1,Tropical hemisphere
723,Lome,LFW,6.1656,1.2544,203,Togo,TGO,19,Western Africa,0,Africa,1,Tropical hemisphere
724,Augsburg,AGB,48.4253,10.9317,56,Germany,DEU,21,Western Europe,2,Europe,0,Northern hemisphere
725,Karlsruhe,FKB,48.7794,8.0806,56,Germany,DEU,21,Western Europe,2,Europe,0,Northern hemisphere
726,Paderborn,PAD,51.6142,8.6164,56,Germany,DEU,21,Western Europe,2,Europe,0,Northern hemisphere
727,Dresden,DRS,51.1344,13.7681,56,Germany,DEU,21,Western Europe,2,Europe,0,Northern hemisphere
728,Bremen,BRE,53.0475,8.7867,56,Germany,DEU,21,Western Europe,2,Europe,0,Northern hemisphere
729,Rostock,RLG,53.9181,12.2783,56,Germany,DEU,21,Western Europe,2,Europe,0,Northern hemisphere
730,Hannover,HAJ,52.4606,9.6894,56,Germany,DEU,21,Western Europe,2,Europe,0,Northern hemisphere
731,Erfurt,ERF,50.9797,10.9581,56,Germany,DEU,21,Western Europe,2,Europe,0,Northern hemisphere
732,Stuttgart,STR,48.69,9.2219,56,Germany,DEU,21,Western Europe,2,Europe,0,Northern hemisphere
733,Frankfurt,FRA,50.0331,8.5706,56,Germany,DEU,21,Western Europe,2,Europe,0,Northern hemisphere
734,Kevelaer,NRN,51.6025,6.1422,56,Germany,DEU,21,Western Europe,2,Europe,0,Northern hemisphere
735,Hamburg,HAM,53.6303,9.9883,56,Germany,DEU,21,Western Europe,2,Europe,0,Northern hemisphere
736,Leipzig,LEJ,51.4325,12.2417,56,Germany,DEU,21,Western Europe,2,Europe,0,Northern hemisphere
737,Kassel,KSF,51.4083,9.3775,56,Germany,DEU,21,Western Europe,2,Europe,0,Northern hemisphere
738,Muenster,FMO,52.1347,7.6847,56,Germany,DEU,21,Western Europe,2,Europe,0,Northern hemisphere
739,Memmingen,FMM,47.9881,10.2375,56,Germany,DEU,21,Western Europe,2,Europe,0,Northern hemisphere
740,Heringsdorf,HDF,53.8786,14.1522,56,Germany,DEU,21,Western Europe,2,Europe,0,Northern hemisphere
741,Westerland,GWT,54.9133,8.3406,56,Germany,DEU,21,Western Europe,2,Europe,0,Northern hemisphere
742,Berlin,TXL,52.5597,13.2878,56,Germany,DEU,21,Western Europe,2,Europe,0,Northern hemisphere
743,Simmern,HHN,49.9486,7.2639,56,Germany,DEU,21,Western Europe,2,Europe,0,Northern hemisphere
744,Saarbrucken,SCN,49.2147,7.1106,56,Germany,DEU,21,Western Europe,2,Europe,0,Northern hemisphere
745,Dortmund,DTM,51.5183,7.6122,56,Germany,DEU,21,Western Europe,2,Europe,0,Northern hemisphere
746,Lubeck,LBC,53.8053,10.7192,56,Germany,DEU,21,Western Europe,2,Europe,0,Northern hemisphere
747,Magdeburg,CSO,51.8558,11.4181,56,Germany,DEU,21,Western Europe,2,Europe,0,Northern hemisphere
748,Munich,MUC,48.3539,11.7861,56,Germany,DEU,21,Western Europe,2,Europe,0,Northern hemisphere
749,Nuremberg,NUE,49.4986,11.0669,56,Germany,DEU,21,Western Europe,2,Europe,0,Northern hemisphere
750,Duesseldorf,DUS,51.2894,6.7667,56,Germany,DEU,21,Western Europe,2,Europe,0,Northern hemisphere
751,Friedrichshafen,FDH,47.6714,9.5114,56,Germany,DEU,21,Western Europe,2,Europe,0,Northern hemisphere
752,Cologne,CGN,50.8658,7.1428,56,Germany,DEU,21,Western Europe,2,Europe,0,Northern hemisphere
753,Guam,GUM,13.4833,144.7961,90,Guam,GUM,8,Micronesia,4,Oceania,1,Tropical hemisphere
